datetime,lvl_cm,temp_C
2024-09-05 14:00:00,785.33,11.456
2024-09-05 14:30:00,785.33,11.328
2024-09-05 15:00:00,785.47,11.21
2024-09-05 15:30:00,785.5,11.101
2024-09-05 16:00:00,785.52,11.005
2024-09-05 16:30:00,785.86,10.927
2024-09-05 17:00:00,785.85,10.987
2024-09-05 17:30:00,786.02,11.142
2024-09-05 18:00:00,786.14,11.261
2024-09-05 18:30:00,786.24,11.375
2024-09-05 19:00:00,786.42,11.559
2024-09-05 19:30:00,786.74,11.818
2024-09-05 20:00:00,787.03,12.139
2024-09-05 20:30:00,787.29,12.521
2024-09-05 21:00:00,787.36,12.969
2024-09-05 21:30:00,786.51,13.409
2024-09-05 22:00:00,786.53,13.824
2024-09-05 22:30:00,786.77,14.193
2024-09-05 23:00:00,786.93,14.537
2024-09-05 23:30:00,787.04,14.831
2024-09-06 00:00:00,787.1,15.053
2024-09-06 00:30:00,787.08,15.221
2024-09-06 01:00:00,787.0,15.315
2024-09-06 01:30:00,786.86,15.345
2024-09-06 02:00:00,786.8,15.314
2024-09-06 02:30:00,786.74,15.234
2024-09-06 03:00:00,786.69,15.118
2024-09-06 03:30:00,786.71,14.979
2024-09-06 04:00:00,786.54,14.824
2024-09-06 04:30:00,786.36,14.664
2024-09-06 05:00:00,786.17,14.5
2024-09-06 05:30:00,786.02,14.335
2024-09-06 06:00:00,785.83,14.167
2024-09-06 06:30:00,785.81,14.001
2024-09-06 07:00:00,785.66,13.835
2024-09-06 07:30:00,785.49,13.674
2024-09-06 08:00:00,785.31,13.518
2024-09-06 08:30:00,785.2,13.367
2024-09-06 09:00:00,785.11,13.222
2024-09-06 09:30:00,784.94,13.078
2024-09-06 10:00:00,784.77,12.939
2024-09-06 10:30:00,784.78,12.803
2024-09-06 11:00:00,784.62,12.673
2024-09-06 11:30:00,784.4,12.543
2024-09-06 12:00:00,784.32,12.421
2024-09-06 12:30:00,784.26,12.301
2024-09-06 13:00:00,784.28,12.182
2024-09-06 13:30:00,784.51,12.065
2024-09-06 14:00:00,784.39,11.949
2024-09-06 14:30:00,784.3,11.836
2024-09-06 15:00:00,784.12,11.73
2024-09-06 15:30:00,784.23,11.638
2024-09-06 16:00:00,783.96,11.561
2024-09-06 16:30:00,783.75,11.5
2024-09-06 17:00:00,783.88,11.565
2024-09-06 17:30:00,784.05,11.675
2024-09-06 18:00:00,784.02,11.755
2024-09-06 18:30:00,784.17,11.846
2024-09-06 19:00:00,784.26,11.976
2024-09-06 19:30:00,784.54,12.154
2024-09-06 20:00:00,784.61,12.344
2024-09-06 20:30:00,784.94,12.573
2024-09-06 21:00:00,785.24,12.849
2024-09-06 21:30:00,785.34,13.146
2024-09-06 22:00:00,785.82,13.423
2024-09-06 22:30:00,785.52,13.64
2024-09-06 23:00:00,785.54,13.801
2024-09-06 23:30:00,785.2,13.943
2024-09-07 00:00:00,785.04,14.059
2024-09-07 00:30:00,784.87,14.122
2024-09-07 01:00:00,784.53,14.147
2024-09-07 01:30:00,784.43,14.133
2024-09-07 02:00:00,784.39,14.088
2024-09-07 02:30:00,784.25,14.014
2024-09-07 03:00:00,784.16,13.914
2024-09-07 03:30:00,784.07,13.804
2024-09-07 04:00:00,783.95,13.682
2024-09-07 04:30:00,783.93,13.556
2024-09-07 05:00:00,783.77,13.43
2024-09-07 05:30:00,783.68,13.299
2024-09-07 06:00:00,783.68,13.163
2024-09-07 06:30:00,783.58,13.027
2024-09-07 07:00:00,783.68,12.888
2024-09-07 07:30:00,783.56,12.75
2024-09-07 08:00:00,783.18,12.611
2024-09-07 08:30:00,782.98,12.476
2024-09-07 09:00:00,782.68,12.341
2024-09-07 09:30:00,782.37,12.212
2024-09-07 10:00:00,782.02,12.082
2024-09-07 10:30:00,781.73,11.956
2024-09-07 11:00:00,781.42,11.829
2024-09-07 11:30:00,781.25,11.705
2024-09-07 12:00:00,781.26,11.585
2024-09-07 12:30:00,781.03,11.462
2024-09-07 13:00:00,781.34,11.342
2024-09-07 13:30:00,781.55,11.22
2024-09-07 14:00:00,781.78,11.101
2024-09-07 14:30:00,782.0,10.984
2024-09-07 15:00:00,782.08,10.871
2024-09-07 15:30:00,782.33,10.765
2024-09-07 16:00:00,782.1,10.677
2024-09-07 16:30:00,781.88,10.601
2024-09-07 17:00:00,782.15,10.668
2024-09-07 17:30:00,782.22,10.771
2024-09-07 18:00:00,782.18,10.829
2024-09-07 18:30:00,782.24,10.906
2024-09-07 19:00:00,782.32,11.031
2024-09-07 19:30:00,782.44,11.201
2024-09-07 20:00:00,782.67,11.396
2024-09-07 20:30:00,782.86,11.634
2024-09-07 21:00:00,783.12,11.945
2024-09-07 21:30:00,783.45,12.28
2024-09-07 22:00:00,783.35,12.606
2024-09-07 22:30:00,783.25,12.92
2024-09-07 23:00:00,783.13,13.201
2024-09-07 23:30:00,782.15,13.451
2024-09-08 00:00:00,781.98,13.676
2024-09-08 00:30:00,781.93,13.824
2024-09-08 01:00:00,781.79,13.921
2024-09-08 01:30:00,781.68,13.968
2024-09-08 02:00:00,781.56,13.953
2024-09-08 02:30:00,781.53,13.892
2024-09-08 03:00:00,781.46,13.796
2024-09-08 03:30:00,781.34,13.677
2024-09-08 04:00:00,781.31,13.544
2024-09-08 04:30:00,781.29,13.399
2024-09-08 05:00:00,781.22,13.249
2024-09-08 05:30:00,781.27,13.091
2024-09-08 06:00:00,780.97,12.933
2024-09-08 06:30:00,780.77,12.773
2024-09-08 07:00:00,780.58,12.615
2024-09-08 07:30:00,780.49,12.455
2024-09-08 08:00:00,780.32,12.299
2024-09-08 08:30:00,780.13,12.151
2024-09-08 09:00:00,779.78,12.001
2024-09-08 09:30:00,779.65,11.862
2024-09-08 10:00:00,779.54,11.725
2024-09-08 10:30:00,779.72,11.591
2024-09-08 11:00:00,779.39,11.462
2024-09-08 11:30:00,779.22,11.333
2024-09-08 12:00:00,779.06,11.204
2024-09-08 12:30:00,778.9,11.078
2024-09-08 13:00:00,778.77,10.953
2024-09-08 13:30:00,778.97,10.831
2024-09-08 14:00:00,779.42,10.704
2024-09-08 14:30:00,779.78,10.583
2024-09-08 15:00:00,779.97,10.462
2024-09-08 15:30:00,780.04,10.345
2024-09-08 16:00:00,780.35,10.248
2024-09-08 16:30:00,780.21,10.175
2024-09-08 17:00:00,780.27,10.25
2024-09-08 17:30:00,780.46,10.377
2024-09-08 18:00:00,780.52,10.476
2024-09-08 18:30:00,780.68,10.597
2024-09-08 19:00:00,780.91,10.793
2024-09-08 19:30:00,781.27,11.041
2024-09-08 20:00:00,781.73,11.338
2024-09-08 20:30:00,782.08,11.673
2024-09-08 21:00:00,782.79,12.053
2024-09-08 21:30:00,782.42,12.437
2024-09-08 22:00:00,782.18,12.781
2024-09-08 22:30:00,781.42,13.076
2024-09-08 23:00:00,781.53,13.366
2024-09-08 23:30:00,781.55,13.621
2024-09-09 00:00:00,781.35,13.791
2024-09-09 00:30:00,781.24,13.9
2024-09-09 01:00:00,781.27,13.957
2024-09-09 01:30:00,781.26,13.967
2024-09-09 02:00:00,781.16,13.927
2024-09-09 02:30:00,781.14,13.833
2024-09-09 03:00:00,781.02,13.711
2024-09-09 03:30:00,781.05,13.568
2024-09-09 04:00:00,781.12,13.414
2024-09-09 04:30:00,781.05,13.255
2024-09-09 05:00:00,781.17,13.09
2024-09-09 05:30:00,781.09,12.928
2024-09-09 06:00:00,780.95,12.766
2024-09-09 06:30:00,780.78,12.599
2024-09-09 07:00:00,780.6,12.431
2024-09-09 07:30:00,780.58,12.267
2024-09-09 08:00:00,780.62,12.104
2024-09-09 08:30:00,780.45,11.95
2024-09-09 09:00:00,780.28,11.794
2024-09-09 09:30:00,780.27,11.645
2024-09-09 10:00:00,780.07,11.504
2024-09-09 10:30:00,779.73,11.362
2024-09-09 11:00:00,779.57,11.225
2024-09-09 11:30:00,779.38,11.085
2024-09-09 12:00:00,779.52,10.95
2024-09-09 12:30:00,779.28,10.816
2024-09-09 13:00:00,779.54,10.683
2024-09-09 13:30:00,780.07,10.55
2024-09-09 14:00:00,780.45,10.418
2024-09-09 14:30:00,780.84,10.289
2024-09-09 15:00:00,780.66,10.158
2024-09-09 15:30:00,780.4,10.037
2024-09-09 16:00:00,780.24,9.93
2024-09-09 16:30:00,780.31,9.849
2024-09-09 17:00:00,780.52,9.919
2024-09-09 17:30:00,780.68,10.031
2024-09-09 18:00:00,780.84,10.098
2024-09-09 18:30:00,780.89,10.187
2024-09-09 19:00:00,780.82,10.338
2024-09-09 19:30:00,780.92,10.556
2024-09-09 20:00:00,780.98,10.833
2024-09-09 20:30:00,781.41,11.171
2024-09-09 21:00:00,781.9,11.553
2024-09-09 21:30:00,782.33,11.95
2024-09-09 22:00:00,782.52,12.35
2024-09-09 22:30:00,782.47,12.695
2024-09-09 23:00:00,782.42,13.002
2024-09-09 23:30:00,782.38,13.287
2024-09-10 00:00:00,781.35,13.502
2024-09-10 00:30:00,781.39,13.651
2024-09-10 01:00:00,781.45,13.748
2024-09-10 01:30:00,781.45,13.787
2024-09-10 02:00:00,781.44,13.764
2024-09-10 02:30:00,781.36,13.69
2024-09-10 03:00:00,781.23,13.57
2024-09-10 03:30:00,781.18,13.429
2024-09-10 04:00:00,781.24,13.268
2024-09-10 04:30:00,781.23,13.099
2024-09-10 05:00:00,780.94,12.925
2024-09-10 05:30:00,780.72,12.746
2024-09-10 06:00:00,780.57,12.563
2024-09-10 06:30:00,780.4,12.376
2024-09-10 07:00:00,780.14,12.186
2024-09-10 07:30:00,779.86,12.0
2024-09-10 08:00:00,779.61,11.818
2024-09-10 08:30:00,779.57,11.639
2024-09-10 09:00:00,779.37,11.462
2024-09-10 09:30:00,779.2,11.29
2024-09-10 10:00:00,778.78,11.123
2024-09-10 10:30:00,778.46,10.958
2024-09-10 11:00:00,778.01,10.795
2024-09-10 11:30:00,777.72,10.636
2024-09-10 12:00:00,778.0,10.481
2024-09-10 12:30:00,778.02,10.328
2024-09-10 13:00:00,777.99,10.178
2024-09-10 13:30:00,778.03,10.029
2024-09-10 14:00:00,778.41,9.887
2024-09-10 14:30:00,778.3,9.752
2024-09-10 15:00:00,778.1,9.615
2024-09-10 15:30:00,777.92,9.483
2024-09-10 16:00:00,777.76,9.372
2024-09-10 16:30:00,777.6,9.287
2024-09-10 17:00:00,777.94,9.364
2024-09-10 17:30:00,777.78,9.477
2024-09-10 18:00:00,777.8,9.548
2024-09-10 18:30:00,777.83,9.619
2024-09-10 19:00:00,777.71,9.755
2024-09-10 19:30:00,777.77,9.961
2024-09-10 20:00:00,777.75,10.246
2024-09-10 20:30:00,778.05,10.565
2024-09-10 21:00:00,778.44,10.94
2024-09-10 21:30:00,778.87,11.359
2024-09-10 22:00:00,779.02,11.732
2024-09-10 22:30:00,778.88,12.056
2024-09-10 23:00:00,778.8,12.338
2024-09-10 23:30:00,778.48,12.607
2024-09-11 00:00:00,777.71,12.803
2024-09-11 00:30:00,777.71,12.928
2024-09-11 01:00:00,777.7,13.008
2024-09-11 01:30:00,777.58,13.032
2024-09-11 02:00:00,777.48,12.998
2024-09-11 02:30:00,777.26,12.909
2024-09-11 03:00:00,777.08,12.779
2024-09-11 03:30:00,776.96,12.62
2024-09-11 04:00:00,776.91,12.444
2024-09-11 04:30:00,776.61,12.256
2024-09-11 05:00:00,776.63,12.064
2024-09-11 05:30:00,776.32,11.865
2024-09-11 06:00:00,776.08,11.663
2024-09-11 06:30:00,776.0,11.455
2024-09-11 07:00:00,775.63,11.247
2024-09-11 07:30:00,775.28,11.039
2024-09-11 08:00:00,775.13,10.839
2024-09-11 08:30:00,774.95,10.646
2024-09-11 09:00:00,774.71,10.449
2024-09-11 09:30:00,774.45,10.26
2024-09-11 10:00:00,774.55,10.074
2024-09-11 10:30:00,774.08,9.891
2024-09-11 11:00:00,773.68,9.715
2024-09-11 11:30:00,773.27,9.54
2024-09-11 12:00:00,772.84,9.369
2024-09-11 12:30:00,773.48,9.204
2024-09-11 13:00:00,773.52,9.042
2024-09-11 13:30:00,774.35,8.881
2024-09-11 14:00:00,774.15,8.726
2024-09-11 14:30:00,773.97,8.575
2024-09-11 15:00:00,773.68,8.428
2024-09-11 15:30:00,773.49,8.294
2024-09-11 16:00:00,773.46,8.178
2024-09-11 16:30:00,773.33,8.093
2024-09-11 17:00:00,773.34,8.174
2024-09-11 17:30:00,773.58,8.298
2024-09-11 18:00:00,773.26,8.351
2024-09-11 18:30:00,773.25,8.402
2024-09-11 19:00:00,773.14,8.506
2024-09-11 19:30:00,773.23,8.691
2024-09-11 20:00:00,773.33,8.937
2024-09-11 20:30:00,773.57,9.225
2024-09-11 21:00:00,773.98,9.565
2024-09-11 21:30:00,774.51,9.934
2024-09-11 22:00:00,774.89,10.298
2024-09-11 22:30:00,775.06,10.623
2024-09-11 23:00:00,774.95,10.922
2024-09-11 23:30:00,774.7,11.174
2024-09-12 00:00:00,774.58,11.381
2024-09-12 00:30:00,773.75,11.528
2024-09-12 01:00:00,773.76,11.622
2024-09-12 01:30:00,773.64,11.662
2024-09-12 02:00:00,773.47,11.648
2024-09-12 02:30:00,773.4,11.583
2024-09-12 03:00:00,773.28,11.471
2024-09-12 03:30:00,773.25,11.331
2024-09-12 04:00:00,773.23,11.167
2024-09-12 04:30:00,773.18,11.001
2024-09-12 05:00:00,772.92,10.826
2024-09-12 05:30:00,772.66,10.649
2024-09-12 06:00:00,772.58,10.466
2024-09-12 06:30:00,772.21,10.283
2024-09-12 07:00:00,771.92,10.1
2024-09-12 07:30:00,771.73,9.914
2024-09-12 08:00:00,771.52,9.732
2024-09-12 08:30:00,771.3,9.552
2024-09-12 09:00:00,771.11,9.369
2024-09-12 09:30:00,770.92,9.191
2024-09-12 10:00:00,770.78,9.014
2024-09-12 10:30:00,770.5,8.846
2024-09-12 11:00:00,770.19,8.679
2024-09-12 11:30:00,769.83,8.514
2024-09-12 12:00:00,769.59,8.343
2024-09-12 12:30:00,770.04,8.183
2024-09-12 13:00:00,770.04,8.021
2024-09-12 13:30:00,770.9,7.858
2024-09-12 14:00:00,771.05,7.699
2024-09-12 14:30:00,771.29,7.546
2024-09-12 15:00:00,771.24,7.398
2024-09-12 15:30:00,771.02,7.258
2024-09-12 16:00:00,770.96,7.138
2024-09-12 16:30:00,770.97,7.054
2024-09-12 17:00:00,771.18,7.14
2024-09-12 17:30:00,771.33,7.277
2024-09-12 18:00:00,771.43,7.326
2024-09-12 18:30:00,771.6,7.36
2024-09-12 19:00:00,771.67,7.453
2024-09-12 19:30:00,771.88,7.618
2024-09-12 20:00:00,772.19,7.851
2024-09-12 20:30:00,772.58,8.145
2024-09-12 21:00:00,772.93,8.491
2024-09-12 21:30:00,773.37,8.874
2024-09-12 22:00:00,773.5,9.255
2024-09-12 22:30:00,773.59,9.614
2024-09-12 23:00:00,773.61,9.949
2024-09-12 23:30:00,773.68,10.259
2024-09-13 00:00:00,773.14,10.521
2024-09-13 00:30:00,773.43,10.729
2024-09-13 01:00:00,773.57,10.881
2024-09-13 01:30:00,773.68,10.977
2024-09-13 02:00:00,773.76,11.016
2024-09-13 02:30:00,773.75,11.006
2024-09-13 03:00:00,773.78,10.945
2024-09-13 03:30:00,773.68,10.849
2024-09-13 04:00:00,773.63,10.727
2024-09-13 04:30:00,773.5,10.588
2024-09-13 05:00:00,773.53,10.441
2024-09-13 05:30:00,773.67,10.287
2024-09-13 06:00:00,773.46,10.127
2024-09-13 06:30:00,773.34,9.97
2024-09-13 07:00:00,773.3,9.816
2024-09-13 07:30:00,773.3,9.657
2024-09-13 08:00:00,773.14,9.508
2024-09-13 08:30:00,772.99,9.363
2024-09-13 09:00:00,772.88,9.223
2024-09-13 09:30:00,772.73,9.09
2024-09-13 10:00:00,772.58,8.963
2024-09-13 10:30:00,772.48,8.839
2024-09-13 11:00:00,772.47,8.721
2024-09-13 11:30:00,772.45,8.603
2024-09-13 12:00:00,772.72,8.482
2024-09-13 12:30:00,772.72,8.361
2024-09-13 13:00:00,772.6,8.241
2024-09-13 13:30:00,772.59,8.119
2024-09-13 14:00:00,772.53,8.002
2024-09-13 14:30:00,772.68,7.884
2024-09-13 15:00:00,772.49,7.773
2024-09-13 15:30:00,772.75,7.663
2024-09-13 16:00:00,772.94,7.576
2024-09-13 16:30:00,773.54,7.525
2024-09-13 17:00:00,774.15,7.639
2024-09-13 17:30:00,774.3,7.796
2024-09-13 18:00:00,774.35,7.874
2024-09-13 18:30:00,774.42,7.926
2024-09-13 19:00:00,774.49,8.027
2024-09-13 19:30:00,774.62,8.205
2024-09-13 20:00:00,774.71,8.46
2024-09-13 20:30:00,774.74,8.762
2024-09-13 21:00:00,774.69,9.11
2024-09-13 21:30:00,774.71,9.489
2024-09-13 22:00:00,774.79,9.86
2024-09-13 22:30:00,774.9,10.225
2024-09-13 23:00:00,775.05,10.571
2024-09-13 23:30:00,775.16,10.889
2024-09-14 00:00:00,775.33,11.162
2024-09-14 00:30:00,775.35,11.384
2024-09-14 01:00:00,775.35,11.55
2024-09-14 01:30:00,775.36,11.659
2024-09-14 02:00:00,775.33,11.713
2024-09-14 02:30:00,775.6,11.711
2024-09-14 03:00:00,775.77,11.666
2024-09-14 03:30:00,775.99,11.584
2024-09-14 04:00:00,776.04,11.477
2024-09-14 04:30:00,776.05,11.346
2024-09-14 05:00:00,776.17,11.202
2024-09-14 05:30:00,776.16,11.053
2024-09-14 06:00:00,776.15,10.895
2024-09-14 06:30:00,776.06,10.73
2024-09-14 07:00:00,776.04,10.562
2024-09-14 07:30:00,775.95,10.395
2024-09-14 08:00:00,775.82,10.227
2024-09-14 08:30:00,775.81,10.062
2024-09-14 09:00:00,775.7,9.903
2024-09-14 09:30:00,775.64,9.748
2024-09-14 10:00:00,775.58,9.601
2024-09-14 10:30:00,775.5,9.46
2024-09-14 11:00:00,775.34,9.321
2024-09-14 11:30:00,775.29,9.186
2024-09-14 12:00:00,775.25,9.055
2024-09-14 12:30:00,775.24,8.93
2024-09-14 13:00:00,775.3,8.805
2024-09-14 13:30:00,775.53,8.68
2024-09-14 14:00:00,775.77,8.557
2024-09-14 14:30:00,775.96,8.437
2024-09-14 15:00:00,775.92,8.321
2024-09-14 15:30:00,775.9,8.213
2024-09-14 16:00:00,775.83,8.122
2024-09-14 16:30:00,775.84,8.064
2024-09-14 17:00:00,775.86,8.16
2024-09-14 17:30:00,775.78,8.301
2024-09-14 18:00:00,775.77,8.363
2024-09-14 18:30:00,775.84,8.418
2024-09-14 19:00:00,775.79,8.509
2024-09-14 19:30:00,775.85,8.679
2024-09-14 20:00:00,775.94,8.929
2024-09-14 20:30:00,775.98,9.217
2024-09-14 21:00:00,775.86,9.533
2024-09-14 21:30:00,776.02,9.889
2024-09-14 22:00:00,775.97,10.233
2024-09-14 22:30:00,776.01,10.573
2024-09-14 23:00:00,775.91,10.897
2024-09-14 23:30:00,775.97,11.19
2024-09-15 00:00:00,775.9,11.443
2024-09-15 00:30:00,775.77,11.633
2024-09-15 01:00:00,775.74,11.782
2024-09-15 01:30:00,775.72,11.872
2024-09-15 02:00:00,775.71,11.906
2024-09-15 02:30:00,775.79,11.89
2024-09-15 03:00:00,775.91,11.825
2024-09-15 03:30:00,776.13,11.725
2024-09-15 04:00:00,776.14,11.592
2024-09-15 04:30:00,776.21,11.449
2024-09-15 05:00:00,776.12,11.294
2024-09-15 05:30:00,776.07,11.13
2024-09-15 06:00:00,775.92,10.962
2024-09-15 06:30:00,775.67,10.792
2024-09-15 07:00:00,775.63,10.619
2024-09-15 07:30:00,775.5,10.449
2024-09-15 08:00:00,775.51,10.28
2024-09-15 08:30:00,775.3,10.112
2024-09-15 09:00:00,775.03,9.953
2024-09-15 09:30:00,774.9,9.796
2024-09-15 10:00:00,774.69,9.641
2024-09-15 10:30:00,774.35,9.493
2024-09-15 11:00:00,774.1,9.348
2024-09-15 11:30:00,774.04,9.203
2024-09-15 12:00:00,773.92,9.063
2024-09-15 12:30:00,773.92,8.921
2024-09-15 13:00:00,773.84,8.783
2024-09-15 13:30:00,773.78,8.649
2024-09-15 14:00:00,773.67,8.516
2024-09-15 14:30:00,773.6,8.382
2024-09-15 15:00:00,773.43,8.25
2024-09-15 15:30:00,773.27,8.132
2024-09-15 16:00:00,773.08,8.027
2024-09-15 16:30:00,772.85,7.972
2024-09-15 17:00:00,772.68,8.062
2024-09-15 17:30:00,772.71,8.195
2024-09-15 18:00:00,772.62,8.25
2024-09-15 18:30:00,772.52,8.312
2024-09-15 19:00:00,772.38,8.434
2024-09-15 19:30:00,772.06,8.608
2024-09-15 20:00:00,771.81,8.809
2024-09-15 20:30:00,771.59,9.067
2024-09-15 21:00:00,771.21,9.371
2024-09-15 21:30:00,771.13,9.692
2024-09-15 22:00:00,771.09,10.013
2024-09-15 22:30:00,771.02,10.31
2024-09-15 23:00:00,770.89,10.576
2024-09-15 23:30:00,770.62,10.815
2024-09-16 00:00:00,770.35,11.017
2024-09-16 00:30:00,770.07,11.166
2024-09-16 01:00:00,769.89,11.265
2024-09-16 01:30:00,769.79,11.309
2024-09-16 02:00:00,769.66,11.3
2024-09-16 02:30:00,769.58,11.239
2024-09-16 03:00:00,769.47,11.13
2024-09-16 03:30:00,769.43,10.986
2024-09-16 04:00:00,769.36,10.817
2024-09-16 04:30:00,768.92,10.631
2024-09-16 05:00:00,768.44,10.442
2024-09-16 05:30:00,768.34,10.259
2024-09-16 06:00:00,768.22,10.078
2024-09-16 06:30:00,768.1,9.896
2024-09-16 07:00:00,767.83,9.716
2024-09-16 07:30:00,767.78,9.544
2024-09-16 08:00:00,767.68,9.378
2024-09-16 08:30:00,767.39,9.219
2024-09-16 09:00:00,767.29,9.068
2024-09-16 09:30:00,766.98,8.934
2024-09-16 10:00:00,766.81,8.808
2024-09-16 10:30:00,766.6,8.688
2024-09-16 11:00:00,766.42,8.576
2024-09-16 11:30:00,766.46,8.466
2024-09-16 12:00:00,766.35,8.362
2024-09-16 12:30:00,766.36,8.259
2024-09-16 13:00:00,766.27,8.161
2024-09-16 13:30:00,766.35,8.063
2024-09-16 14:00:00,766.39,7.965
2024-09-16 14:30:00,766.29,7.871
2024-09-16 15:00:00,766.37,7.777
2024-09-16 15:30:00,766.52,7.682
2024-09-16 16:00:00,766.71,7.589
2024-09-16 16:30:00,766.78,7.533
2024-09-16 17:00:00,766.88,7.619
2024-09-16 17:30:00,767.13,7.737
2024-09-16 18:00:00,767.33,7.76
2024-09-16 18:30:00,767.44,7.763
2024-09-16 19:00:00,767.29,7.799
2024-09-16 19:30:00,767.2,7.909
2024-09-16 20:00:00,767.48,8.102
2024-09-16 20:30:00,767.94,8.302
2024-09-16 21:00:00,768.42,8.476
2024-09-16 21:30:00,768.56,8.598
2024-09-16 22:00:00,768.64,8.67
2024-09-16 22:30:00,768.84,8.726
2024-09-16 23:00:00,769.13,8.784
2024-09-16 23:30:00,769.46,8.82
2024-09-17 00:00:00,769.61,8.813
2024-09-17 00:30:00,769.83,8.758
2024-09-17 01:00:00,770.02,8.65
2024-09-17 01:30:00,770.29,8.53
2024-09-17 02:00:00,770.47,8.391
2024-09-17 02:30:00,770.5,8.242
2024-09-17 03:00:00,770.75,8.078
2024-09-17 03:30:00,770.95,7.899
2024-09-17 04:00:00,770.97,7.711
2024-09-17 04:30:00,771.09,7.529
2024-09-17 05:00:00,771.25,7.354
2024-09-17 05:30:00,771.13,7.189
2024-09-17 06:00:00,771.21,7.04
2024-09-17 06:30:00,771.26,6.894
2024-09-17 07:00:00,771.46,6.756
2024-09-17 07:30:00,771.69,6.625
2024-09-17 08:00:00,771.76,6.494
2024-09-17 08:30:00,771.75,6.367
2024-09-17 09:00:00,772.05,6.244
2024-09-17 09:30:00,771.79,6.125
2024-09-17 10:00:00,772.0,6.008
2024-09-17 10:30:00,772.55,5.89
2024-09-17 11:00:00,772.26,5.775
2024-09-17 11:30:00,772.11,5.668
2024-09-17 12:00:00,772.22,5.57
2024-09-17 12:30:00,772.53,5.481
2024-09-17 13:00:00,772.54,5.398
2024-09-17 13:30:00,772.86,5.325
2024-09-17 14:00:00,773.19,5.258
2024-09-17 14:30:00,773.43,5.203
2024-09-17 15:00:00,773.71,5.15
2024-09-17 15:30:00,773.86,5.108
2024-09-17 16:00:00,774.04,5.069
2024-09-17 16:30:00,773.96,5.047
2024-09-17 17:00:00,774.16,5.116
2024-09-17 17:30:00,774.22,5.275
2024-09-17 18:00:00,774.34,5.39
2024-09-17 18:30:00,774.36,5.506
2024-09-17 19:00:00,774.43,5.663
2024-09-17 19:30:00,774.3,5.862
2024-09-17 20:00:00,774.43,6.097
2024-09-17 20:30:00,774.34,6.342
2024-09-17 21:00:00,774.44,6.58
2024-09-17 21:30:00,774.23,6.836
2024-09-17 22:00:00,774.24,7.104
2024-09-17 22:30:00,774.15,7.376
2024-09-17 23:00:00,774.19,7.638
2024-09-17 23:30:00,774.41,7.882
2024-09-18 00:00:00,774.54,8.102
2024-09-18 00:30:00,774.69,8.277
2024-09-18 01:00:00,774.62,8.415
2024-09-18 01:30:00,774.74,8.504
2024-09-18 02:00:00,774.76,8.538
2024-09-18 02:30:00,774.83,8.517
2024-09-18 03:00:00,775.02,8.461
2024-09-18 03:30:00,775.14,8.378
2024-09-18 04:00:00,775.28,8.272
2024-09-18 04:30:00,775.12,8.157
2024-09-18 05:00:00,774.96,8.032
2024-09-18 05:30:00,774.87,7.906
2024-09-18 06:00:00,774.81,7.781
2024-09-18 06:30:00,774.94,7.659
2024-09-18 07:00:00,775.12,7.54
2024-09-18 07:30:00,775.24,7.433
2024-09-18 08:00:00,775.39,7.327
2024-09-18 08:30:00,775.35,7.231
2024-09-18 09:00:00,775.26,7.13
2024-09-18 09:30:00,774.97,7.035
2024-09-18 10:00:00,774.76,6.941
2024-09-18 10:30:00,774.59,6.849
2024-09-18 11:00:00,774.31,6.759
2024-09-18 11:30:00,773.91,6.676
2024-09-18 12:00:00,773.63,6.602
2024-09-18 12:30:00,773.69,6.531
2024-09-18 13:00:00,773.58,6.471
2024-09-18 13:30:00,773.49,6.416
2024-09-18 14:00:00,773.6,6.363
2024-09-18 14:30:00,773.66,6.309
2024-09-18 15:00:00,773.7,6.256
2024-09-18 15:30:00,773.73,6.21
2024-09-18 16:00:00,773.71,6.177
2024-09-18 16:30:00,773.65,6.168
2024-09-18 17:00:00,773.48,6.197
2024-09-18 17:30:00,773.42,6.273
2024-09-18 18:00:00,773.39,6.347
2024-09-18 18:30:00,773.35,6.433
2024-09-18 19:00:00,773.46,6.531
2024-09-18 19:30:00,773.95,6.638
2024-09-18 20:00:00,774.04,6.747
2024-09-18 20:30:00,773.72,6.849
2024-09-18 21:00:00,773.43,6.964
2024-09-18 21:30:00,773.22,7.092
2024-09-18 22:00:00,773.33,7.226
2024-09-18 22:30:00,773.37,7.349
2024-09-18 23:00:00,773.12,7.448
2024-09-18 23:30:00,773.03,7.533
2024-09-19 00:00:00,773.3,7.609
2024-09-19 00:30:00,773.3,7.668
2024-09-19 01:00:00,773.33,7.706
2024-09-19 01:30:00,773.65,7.725
2024-09-19 02:00:00,774.09,7.723
2024-09-19 02:30:00,774.28,7.703
2024-09-19 03:00:00,774.69,7.662
2024-09-19 03:30:00,774.82,7.604
2024-09-19 04:00:00,774.97,7.532
2024-09-19 04:30:00,774.79,7.456
2024-09-19 05:00:00,774.91,7.375
2024-09-19 05:30:00,774.78,7.296
2024-09-19 06:00:00,774.77,7.216
2024-09-19 06:30:00,774.79,7.133
2024-09-19 07:00:00,774.75,7.052
2024-09-19 07:30:00,774.7,6.977
2024-09-19 08:00:00,774.72,6.901
2024-09-19 08:30:00,774.75,6.827
2024-09-19 09:00:00,774.64,6.761
2024-09-19 09:30:00,774.39,6.699
2024-09-19 10:00:00,774.56,6.642
